NecropDateDt,NecropDate,DeadDateDt,DeadDate,Date1stHeardDt,Date1stHeard,AgeCarcass,BestDead,AnimalYear,Recorder,Herd,Animal_ID,Sex,Age,AgeEstMethod,GPS_CollarSerialNo_Date_FK,CollarSN,VHF_freq,Location,InvestReason,UTM_E,UTM_N,ElevDEM,CarcassCon,Cause_Mort,CausMortAcc,ConditionNotes,Evidence,Comments,CauseMortRevised,RevisionReason,PhotoTaken,Houndsmen,RumenIntact,TracksFound,ScatFound,DragMarks,Latrine,Femur,Tooth,Mandible,Skull,LionID,KillLocUsingGPSData,LionClusterID
26-Mar-22,20220326,23-Mar-22,20220323,,,3,20220323,2021,T_DelBosco,Mt. Warren,M193,Female,1,Teeth,,,,above Lundy resort,Lion Cluster,302944,4211490,,Consumed,Lion,Certain,"consumed, only distal legs remaining","lion cluster, hair pluck, long bones broken, rumen, spine consumed",Found through lion 187 cluster,,,Y,Y,Y,,,,,,,Y,Y,187,Y,187_20220323
16-Mar-22,20220316,13-Mar-22,20220313,13-Mar-22,20220313,3,20220313,2021,P_Johnston,Mt. Baxter,M192,Male,1,Horn Rings,,,,below Big Ram mine,Lion Cluster,384004,4081117,,Consumed,Lion,Certain,"consumed, only leg bones, skull cap, rumen, some spine and ribs left. Some long bones broken","Lion GPS cluster, hair plucks, clipped ribs, rumen, tracks, long bones broken, skull damage, drag, kill tracks","Lion cluster. Collected humerus, collected mandible for tooth. L213's second feeding event in first week post-capture.",,,Y,Y,Y,Y,,Y,,N,Y,Y,N,213,Y,213_20220313
07-Mar-22,20220307,06-Mar-22,20220306,06-Mar-22,20220306,1,20220306,2021,T_Calfee,Mt. Baxter,S517,Female,8,Frequency List,,,159.505,mouth of Sawmill on Baxter side,GPS Notification,385064,4085853,,Scavenged,Lion,Certain,"Lion had entered the ewe's R side and consumed lungs, heart, liver. Belly was also opened and a male fetus was lying under carcass. Guts of 517 were untouched and remained in belly","Drag marks led to ewe, plucked fur, clipped ribs, cached. A camera was placed and an uncollared female lion and 213 both visited kill.",A camera was placed and an uncollared female lion and lion 213 both visited kill.,,,Y,N,Y,,,Y,,Y,N,N,N,213,N,213_20220309
05-Mar-22,20220305,01-Mar-22,20220301,01-Mar-22,20220301,4,20220301,2021,T_Stephenson,Wheeler Ridge,M191,Male,9,Horn Rings,,,,top N ridge of Mayfield Cyn,Lion Cluster,354606,4146565,,Consumed,Lion,Certain,marow was maximum fatness,"lion GPS cluster, plucked hair, clipped ribs, femurs consumed, lion scat, previously cached",174 fed for 1 night and could not have consumed entire ram; either 174 killed ram and another lion stole it or 174 visited another lion's kill.,,,Y,N,,,Y,,,,,,,174,Y,174_20220301
28-Feb-22,20220228,02-Jan-22,20220102,02-Jan-22,20220102,56,20220102,2021,S_Maple,Olancha Peak,S557,Female,3,Frequency List,,711250,159.650,"Olancha Cyn, midway up N slope btwn rock walls, inaccessible in cliffs",Mort Signal,405258,4013632,,,Unknown,,"unknown, carcass not found, could not reach","Carcass not found, inaccessible","Could not get to carcass, inaccessible in cliffs. She may have died from a fall but wasn't found in the drainage bottom. Her GPS collar apparently broke when she died, so it could have experience a trauma.",,,N,N,,,,,,N,N,N,N,,N,
05-Feb-22,20220205,25-Jan-22,20220125,25-Jan-22,20220125,11,20220125,2021,L_Greene,Wheeler Ridge,S350,Male,9,Frequency List,,719221,160.200,"patch of krumholtz on E slope of Round Valley Pk at 11,000ft",GPS Notification,351455,4145561,,Consumed,Lion,Certain,coyote sign near kill,"hair plucked, cached, long bones broken, rumen intact",no teeth or intact long bones found. VHF collar had been carried over 100m away and we were unable to locate given time constraints,,,,,Y,Y,,,,N,N,N,N,,N,
04-Feb-22,20220204,12-Jan-22,20220112,12-Jan-22,20220112,21,20220112,2021,E_Otto,Wheeler Ridge,S576,Female,7,Frequency List,,719373,159.465,S facing gully in N part of Hellcat area,GPS Notification,353642,4149773,,Consumed,Lion,Certain,fully consumed and long bones broken. Skull almost completely consumed,"plucked hair, broken long bones, buried/cached, only skull cap remaining, tracks, scat",teeth and intact long bones not available,,,Y,N,Y,Y,Y,,,N,N,N,N,,,
14-Jan-22,20220114,12-Jan-22,20220112,12-Jan-22,20220112,2,20220112,2021,J_Davis,Sawmill Canyon,M190,Male,8,Horn Rings,,,,,Lion Cluster,385021,4085938,,Consumed,Lion,Certain,fed on in trail then cached on creek,"lion cluster, hair plucks, lg bones eaten, claw marks on nose and face, cache site, buried",Lion 200 GPS cluster,,,Y,Y,Y,Y,,Y,,Y,N,N,N,200,Y,200_20220112
13-Jan-22,20220113,10-Jan-22,20220110,11-Jan-22,20220111,3,20220110,2021,J_Wehausen,Olancha Peak,S275,Female,12,,,76709159.099,159.099,below steep rocky patch S of drainage N of Olancha Cyn,Mort Signal,405440,4015268,,Consumed,Lion,Certain,Could not find any bones. 2 hair piles close to each other and rumen content in upper site with collar,"Drag line directly downhill from the steep rocks then a 90deg turn N across some talus to site of collar and hair, where there were 2 lion scats","Unsure when it died, probably well before the flight on 1/11. VHF collar was lost after retrieval.",,,Y,N,,,Y,Y,,N,N,N,N,,N,
12-Jan-22,20220112,30-Dec-21,20211230,,,14,20211230,2021,J_Weissman,Wheeler Ridge,S546,Male,10,Horn Rings,,719201,159.455,"buried in snow bottom of Hellcat Cyn, 1/2mi from outlet",Opportunistic,354087,4143536,,Consumed,Lion,Certain,"legs stacked on top of rest of body, iced ~1-2ft under snow. As legs were not buried, mortality was likely after recent storms","parts cached together in snow. Leg bones broken. Ribs clipped, fur plucked. Drag mark from upslope N side of cyn. No avalanche debris or indication of trauma from fall","found incidentally while skiing. No real indication of scavenging vs predation, other than absence of sign of alternate causes of death. No clear bite marks around head and neck.",,,Y,N,,,Y,Y,,N,N,N,N,,N,
11-Jan-22,20220111,31-Dec-21,20211231,31-Dec-21,20211231,12,20211231,2021,J_Davis,Mt. Baxter,S584,Female,5,Frequency List,,711759,160.215,S fork Oak Crk,GPS Notification,383697,4074606,,Consumed,Lion,Certain,hair and bones all that is left,"hair plucks, cached lg bones broken","Killed by uncollared lion. Photo of bone marrow from femur lion ate. Rated at 1 for color, unsure of texture, looks waxy and hard from photo and very reddish (maybe 0, 2).",,,Y,Y,,,Y,,,N,N,N,N,,N,
05-Jan-22,20220105,09-Sep-99,99999999,,,-999,9999,9999,V_Davis,Mt. Langley,M188,Male,9,Horn Rings,,,,mouth of N Lubkin,Opportunistic,397675,4043839,,Scavenged,Lion,Probable,"bones and hair in cache site, scavenged by coyotes",cache site,J Fusaro found opportunistically while bear hunting. Probably 3+ years dead and 9+ years old.,,,N,Y,,,,,,N,N,N,N,,N,
05-Jan-22,20220105,09-Sep-99,99999999,,,-999,9999,9999,V_Davis,Mt. Langley,M189,Male,7,Horn Rings,,,,mouth of Lubkin Cyn,Opportunistic,397694,4043758,,Scavenged,Lion,Probable,"skull, spine, and ribcage","ribs clipped, large bones broken",J Fusaro found opportunistically while bear hunting. Probably 3+ years dead.,,,Y,Y,,,,,,N,N,N,N,,N,
01-Dec-21,20211201,01-Dec-21,20211201,,,,20211201,2021,C_Massing,Sawmill Canyon,S257,Male,,,,,,,,,,,,Censor,,,,Last obs 11/1/21 on remote camera. Censored 1/23/24 CPM,,,,,,,,,,,,,,,,
30-Nov-21,20211130,25-Oct-21,20211025,25-Oct-21,20211025,40,20211025,2021,E_Otto,Mt. Gibbs,S564,Female,14,Frequency List,,711846,160.990,above Kidney lk at base at avalanche chute,GPS Notification,305996,4196430,,Scavenged,Avalanche,Certain,UTMs for initial mort site above. Collars,"mort on day of large storm, in avy chute, carcass found at base of avy chute, signs of trauma to both collars","scavenged by coyotes and birds, no sign other sheep were caught in slide. Teeth very worn.",,,Y,N,,,,,,N,Y,N,N,,,
19-Nov-21,20211119,26-Oct-21,20211026,26-Oct-21,20211026,25,20211026,2021,J_Wehausen,Mt. Warren,S535,Female,,,,711066,159.945,drainage just W of Lundy red rocks,GPS Notification,300922,4211287,,Intact,Avalanche,Certain,cut into rump and found no fat. Opened belly and found a little visceral fat. She had a broken neck. End of 1 horn and soe incisors broken in avalanche,"died in an avalanche from the early October 25 snow storm. She was lower in avalanche runout where the snow had melted, lying in creek","She was lower in avalanche runout where the snow had melted, lying in creek cause of death clear. Unsure exact UTMs, Lotek site unclear, not recorded by observer.",,,Y,N,N,N,N,N,,N,N,N,N,,N,
05-Nov-21,20211105,19-Oct-21,20211019,19-Oct-21,20211019,18,20211019,2021,P_Johnston,Mt. Gibbs,S519,Female,8,Frequency List,,706340,159.970,"E of Sardine Lk, in timber on flat bench, S side of creek",GPS Notification,307041,4192610,,Consumed,Lion,Certain,"skull, all vertebrae, pelvis, hind legs all articulated. Ribs sheared to spine, front quarters consumed","plucked hair (whole coat) sheared ribs, cracked and consumed long bones","Classic lion feeding sign. Killing wounds on skull. L187 had 2 daytime pts nearby on 10/15/21, but looks like before kill. Uncollared lions may be involved.",,,Y,Y,,,,,,Y,Y,N,N,,N,
21-Oct-21,20211021,01-May-21,20210501,,,170,20210501,2021,L_Greene,Mt. Baxter,S433,Male,9,Frequency List,,83132160.335,160.335,60 Lks Basin (unknown exactly where),Opportunistic,,,,Scavenged,Unknown,,"horn sheath, skull, some of spinal column remains",very little known about this mortality,"Accidentally encountered during capture as frequency was provided for lead in animal. Investigated by Derick, Leading Edge. Exact location and age of mort unknown. Animal last obs 3/1/21.",,,Y,N,,,,,,,,,Y,,N,
14-Oct-21,20211014,01-Sep-21,20210901,15-Sep-21,20210915,45,20210901,2021,S_Maple,Laurel Creek,S382,Female,12,Frequency List,,83132160.713,160.713,Gulley NE of Volcano Falls,Mort Signal,375123,4024210,,Consumed,Unknown,,"only found both collars, clean and unscratched, no carcass found",nothing found but collars and 1 bone shard,"Went to both mort flight points and searched. Found collars, owl pellet, bone shard, collars clean, no tooth marks",,,Y,N,N,N,N,N,,N,N,N,N,,N,
13-Oct-21,20211013,13-Oct-21,20211013,,,,20211013,2021,C_Massing,Mt. Baxter,S440,Male,,,,,,,,,,,,Censor,,,,Last obs 9/13/21. Censored 1/23/24 CPM,,,,,,,,,,,,,,,,
10-Oct-21,20211010,25-Sep-21,20210925,25-Sep-21,20210925,16,20210925,2021,T_Calfee,Mt. Langley,S479,Female,5,Frequency List,,698791,159.320,Iridescent lk/Miter Basin,Mort Signal,387478,4043418,,Consumed,Lion,Certain,Lg bones and head were all that had not been consumed,"classic lion kill, kill site, drag mark, intact rumen, hair pile, clipped ribs, lion scat",no tracks could be found due to rocky terrain,,,Y,N,Y,,Y,Y,,Y,Y,N,N,,N,
05-Sep-21,20210905,05-Sep-21,20210905,,,,20210905,2021,C_Massing,Wheeler Ridge,S234,Male,,,,71187159501,159.501,,,,,,,Censor,,,,Last observed 8/5/21. Censored 10/10/23 CPM,,,,,,,,,,,,,,,,
26-Aug-21,20210826,09-Sep-99,99999999,,,-999,9999,9999,E_Otto,Mt. Langley,M187,Male,8,Horn Rings,,,,near outlet of Iridescent Lk,Opportunistic,387161,4043314,,Scavenged,Unknown,,"completely clean skeleton, mostly intact. Likely over 1yr old, unknown dead date",">1yo, most bones intact, near where S479 was killed by lion in fall 2021, could be predator related","Skeleton, unknown dead date, appears to be over 1 year dead, unknown timing of death.",,,Y,N,,,,,,N,N,N,N,,,
16-Aug-21,20210816,09-Sep-99,99999999,,,-999,9999,9999,C_Massing,Mt. Warren,M186,Male,,,,,,W shore Summit Lk near campsite,Opportunistic,296288,4214056,,Consumed,Unknown,,"Just skull, no horn sheiths, some hair left on head","just skull, likely moved by hiker","Found by hiker near campsite. Likely moved there by someone else. No horn shieths on skull. No other known morts close enough that we believe it is a match. Unknown when died, hair is still on head, may have been as recent as the past winter. Wehausen is going to genotype.",,,Y,N,,,,,,N,N,N,N,,N,
28-Jun-21,20210628,26-May-21,20210526,26-May-21,20210526,33,20210526,2021,S_Rankins,Mt. Baxter,S530,Male,4,Frequency List,,92120160.614,160.614,sandy chute on Sand Mtn,Mort Signal,384705,4085358,,Consumed,Lion,Certain,"2 leg bones, neck vertebrae, skull, 2 collars, hair pile. Also 1 strip of hide w/hair",hair pile and large bones eaten,femur marrow dried out,,,Y,N,,,,,,,,,Y,,N,
24-Jun-21,20210624,07-Jul-20,20200707,07-Jul-20,20200707,329,20200707,2020,S_Rankins,Mt. Gibbs,S521,Female,5,Frequency List,,706346,159.416,"in avalanche/rock slide chute in crack down mountain, above Algers Lk on Blacktop",GPS Notification,307344,4185647,,Scavenged,Rock Fall,Probable,lower jaw and 2 collars all that is left,"in very steep, narrow crack with lots of boulders and rocks both above and below that show signs of sliding down",,,,N,N,N,N,N,N,,N,N,Y,N,,,
15-Jun-21,20210615,01-Jun-21,20210601,11-Jun-21,20210611,14,20210601,2021,J_Kolek,Olancha Peak,S271,Female,16,Frequency List,,711756,160.080,small sub drainage in drainage S of Walker Crk,Mort Signal,401256,4010190,,Consumed,Unknown,,"little remains found. 1 leg, skull plate, jaw bone, a few tufts of hair","Not much remains found in an avy path. Some evidence of drag (hair stuck to willow upslope). Bear scat found, a few small tufts of hair that may be from lion",Remains/sign seemed older than 2 weeks. Collar may have been on live when scavenging/moving carcass occurred.,,,Y,N,,,Y,Y,,N,N,N,N,,N,
27-May-21,20210527,07-May-21,20210507,07-May-21,20210507,20,20210507,2021,S_Rankins,Wheeler Ridge,S405,Male,7,Frequency List,,706396,159.140,E of Merriam Pk edge of ravine with small trees lining edge,Mort Signal,344684,4130008,,Consumed,Lion,Certain,"head, backbone and one leg bone present, rumen contents and lots of hair","lion scat, rement contents and hair pluck cached, good ambush location","could not hear or find GPS collar. Head, eartags, and VHF collar were all together. Hair pluck and cache indicative of lion kill",,,Y,N,N,,Y,,,N,N,Y,N,,N,
25-May-21,20210525,01-Nov-20,20201101,01-Nov-20,20201101,180,20201101,2020,T_DelBosco,Mt. Gibbs,S485,Female,4,Frequency List,,696290,159.197,Dana Fork,GPS Notification,304040,4195852,,Consumed,Unknown,,"no carcass found, collars were 75yds apart. Found only some hair plucks, no other evidence",possible predation due to plucking but really unknown,collars were 75yds apart,,,N,N,,,,,,N,N,N,N,,N,
25-May-21,20210525,18-Nov-20,20201118,10-Feb-21,20210210,180,20201118,2020,L_Siemion,Mt. Gibbs,S565,Female,5,Frequency List,,719223,160.575,forested slope below W ridge of Mt Gibbs,Mort Signal,303440,4193808,,Scavenged,Unknown,,"matted hair pile, spine, eartag, 2 collars found",,"Believe intact when died below some cliffs. Based on broken GPS, it seems probable that sheep died from rock falll, non predations, but can't be sure",,,Y,N,,,,,,N,N,N,N,,N,
16-May-21,20210516,08-May-21,20210508,08-May-21,20210508,7,20210508,2021,J_Kolek,Wheeler Ridge,M184,Male,,,,,,Huarte Crk N draw,Lion Cluster,351846,4140459,,Scavenged,Lion,Certain,"mostly consumed, no clear cache but large hair pile found","Lion cluster. Blood/organ filled scat found cached up slope, probable kill site and drag, to probable cache all found","Lots of scavenger sign,several bear scats found, unsure when bear arrived but may have bumped lion off kill. Did not age ram. Collected head.",,,Y,N,,,Y,Y,,Y,Y,Y,Y,174,Y,174_20210508
13-May-21,20210513,01-Feb-21,20210201,04-Feb-21,20210204,102,20210201,2020,L_Greene,Wheeler Ridge,S547,Female,1,Frequency List,,711053,159.970,lower Huarte. Originial UTMs incorrect. UTMs later estimated.,Mort Signal,352238,4140323,,Scavenged,Unknown,,lower leg bones and scalp plate w/horns w/ 2 fur piles,location and timing indicate predation. Did find lion scat and small 45mm cat track. Unknown because track and scat were old,predator evidence may have been in the area unrelated to mort. Not much left except lower leg bones and scalp plate. Collected humerus.,Lion,"Photos-much lion evidence including scat, bone damage, plucking",Y,N,,,,,,N,N,N,N,,N,
27-Apr-21,20210427,25-Apr-21,20210425,26-Apr-21,20210426,2,20210425,2020,T_Calfee,Mt. Baxter,S214,Female,11,Frequency List,,711654,160.580,"Black Cyn, low",GPS Notification,384718,4081649,,Consumed,Lion,Certain,,"cached in willows by creek, uncollared lion on camera nearby","Todd investigated, waiting on datasheet, this one is placeholder, doesn't include all information CM",,,,,,,,,,,,,,200,,
22-Apr-21,20210422,17-Apr-21,20210417,21-Apr-21,20210421,5,20210417,2020,E_Otto,Wheeler Ridge,S549,Male,8,Frequency List,,719380,160.235,Dead Horse Cyn,GPS Notification,353240,4142087,,Consumed,Lion,Certain,"cached, hair plucked, ribs clipped, dragged >50ft down gully, fully consumed","see condition notes, lots of lion scat, tracks (but poor substrate for determining species of tracks)",This was the ram w/the strange Roman nose. Not killed by GPS-collared lion.,,,Y,N,,,Y,Y,,Y,Y,N,N,,N,
20-Apr-21,20210420,18-Apr-21,20210418,18-Apr-21,20210418,2,20210418,2020,M_Brown,Mt. Baxter,S585,Female,2,Frequency List,,00097/00236,159.385,sandy chute just S of Sawmill Cyn,GPS Notification,385028,4085839,,Intact,Lion,Certain,partially consumed and cached,"cached, clipped ribs, plucked hair, tracks",Fetus present. Lion 70 deduced following initial capture of lion 200 on 5/8/21. She was the only uncollared lion in area that could have killed this sheep,,,N,N,N,Y,N,Y,,N,N,N,N,200,N,
